"Hood_ID","assault","auto.theft","break.and.enter","robbery","theft.over","drug.arrests","total.crime","population.2016","total.area","density","lone.parent.families.perc","avg.income","people.ei.per","median.income","low.income.pop.perc","low.income.pop.perc.18.to.64","non.citizens.perc","immigrants.perc","immigrants.recent.perc","refugees.perc","vis.minorities.perc","renters.perc","houses.perc","unsuitable.housing.perc","hhlds.mjr.rprs.perc","unaffordable.housing.perc","less.than.high.school.perc","high.school.cert.perc","post.sec.or.above.perc","unemployment.rate","unemployment.rate.males","youth.perc","male.youth.perc","low.income.perc","middle.income.perc","high.income.perc"
"39",0.00163539335513858,0.000989843346531245,0.00490618006541573,0.000688586675847822,0.000559476674126356,0.000215183336202444,0.00899466345326218,23236,5.5,4224.72727272727,26.3731656184486,29573,7.60399582525719,23519.9574468085,20.4,17.8,13.7978298115363,61.464640694619,6.27213526790815,9.52185230853541,89.5578658745573,29.9218459248232,67.1880819366853,17.3621460506706,6.74115456238361,35.6929955290611,20.4681621847569,32.2558171938136,47.2620872230737,10.5,10.6,13.8147701841969,7.07953176106042,104.342399724565,36.4090204854536,3.63659838182131
"40",0.00303166404671008,0.000505277341118347,0.00325623175387379,0.000898270828654839,0.000336851560745565,0.000392993487536492,0.00842128901863912,17812,7.3,2440,16.0130718954248,62378,3.87023335230507,41708.6898734177,8.3,8.5,5.69377990430622,37.2248803827751,2.82296650717703,4.92704187985598,13.3428981348637,25.6678281068525,64.924506387921,5.56844547563805,4.98261877172654,24.6225319396051,11.7453347969265,24.7530186608123,63.556531284303,6.2,5.9,14.288120368291,7.6633730069616,23.8883898495396,16.7022232203009,8.70199865259376
"41",0.00140297863155623,0.000431685732786531,0.00539607165983164,0.000107921433196633,0.000323764299589899,0.00075545003237643,0.00841787178933736,9266,8.8,1052.95454545455,20.8058124174373,28085,6.85417159064051,19474.0525,22.1,20.1,20.0306983883346,70.088257866462,8.40368380660015,10.0481710070751,96.5656178050652,11.1906310995446,70.9173715029278,14.9739583333333,3.25520833333333,39.2182410423453,28.2331918695555,31.7846772392227,39.9374581192763,9.5,9.6,15.3248435139219,8.14806820634578,174.67083962875,45.1651197927908,8.41787178933736
"42",0.00263585484744539,0.000252753204549558,0.00194981043509659,0.000361076006499368,0.000288860805199494,0.000469398808449179,0.00595775410723957,27695,10,2769.5,18.1971830985915,54438,5.7221647707687,39915.3652416357,18.2,17,12.1998799519808,40.285071267817,5.68642160540135,6.00635967494995,31.2068447913539,48.5385047779651,47.4128233970754,7.98425639583919,5.70545250140528,39.8648648648649,11.9638069705094,21.4812332439678,66.5382037533512,6.2,5.5,9.83932117710778,5.10922549196606,52.3560209424084,35.5840404405127,16.6094962989709
"43",0.00428326670474015,0.000685322672758424,0.000628212450028555,0.000399771559109081,0.000228440890919475,0.000571102227298686,0.00679611650485437,17510,4.7,3725.53191489362,25.668449197861,32291,6.78280207561156,25060.9189189189,23.8,22.2,12.7696793002915,55.3805774278215,7.08661417322835,8.67946147235749,75.0145772594752,39.8470688190314,79.2340425531915,16.8510638297872,9.35374149659864,35.5140186915888,17.2679509632224,30.4378283712785,52.399299474606,11.4,10.7,11.6790405482581,5.8252427184466,53.1125071387778,20.017133066819,3.7407195888064
"44",0.00556239456526695,0.000182373592303834,0.00063830757306342,0.000775087767291296,0.000136780194227876,0.000364747184607669,0.00765969087676105,21933,2.5,8773.2,18.8067444876783,58915,4.66445982545892,34432.7550607287,31.9,29.1,11.9989165763814,35.058249796803,5.12056353291791,7.75382814785916,42.578548212351,66.0320207702293,54.4353093898745,8.13500649069667,7.74891774891775,39.9913344887348,9.86494421608925,20.0528479154433,70.1115678214915,6.9,6.3,13.9743765102813,7.34053709022933,40.9656681712488,21.4061003966626,13.2904755391419
"45",0.00390748455681655,0.000804482114638701,0.00132164918833501,0.000689556098261744,5.74630081884787e-05,0.000229852032753915,0.0070104869989944,34805,7.5,4640.66666666667,37.0165745856354,30827,8.80778588807786,25332.8,25.3,22.8,14.2156862745098,56.0120618168112,6.82246513381078,10.262635179872,67.9110105580694,52.8957528957529,75.5555555555556,20.1737451737452,11.1111111111111,41.1025145067698,25.8628624022089,31.155085135757,42.9360331339162,10.8,9.7,13.4607096681511,6.89556098261744,20.9021692285591,7.71440884930326,0.890676626921419
"46",0.00246554558098369,0.000505752939688962,0.00183335440637249,0.000758629409533443,0.00012643823492224,0.000252876469844481,0.0059425970413453,15818,3,5272.66666666667,29.3913043478261,26548,7.92618997693437,21442.28,27.9,24.6,23.454157782516,65.4888821200122,14.3770941212306,19.7548097347818,86.6737739872068,55.2405063291139,71.1538461538462,30.9367088607595,10.0861632032438,37.658388241257,30.6840264282938,30.2565099106102,39.1177613680529,12.1,11.4,13.1179668731825,6.76444556833987,117.587558477684,30.7244910861044,2.59198381590593
"47",0.00414032752948135,0.000924180252116373,0.00232893423533326,0.000628442571439134,0.000332704890761894,0.000554508151269824,0.00890909763040183,27051,4.1,6597.80487804878,13.6818687430478,85340,5.15933232169954,52150.9476744186,10.3,10,8.59701492537313,26.909307875895,3.78878281622912,1.93740685543964,22.8221957040573,43.4431741761937,93.8802958977808,5.31271015467384,5.51445864156019,29.4276094276094,7.36574746008708,16.5457184325109,76.0159651669086,6.9,7.3,12.0513104875975,6.1920076891797,20.0916786810099,13.9736054119996,14.6944660086503
"48",0.00230305893468761,0.00135821424353372,0.00165347820951931,0.000472422345576946,5.90527931971182e-05,0.000177158379591355,0.00602338490610606,16934,5.3,3195.09433962264,16.7531504818384,57039,5.2168815943728,42306.6586638831,20.8,19.6,17.8910976663786,39.0425164189423,8.91807811959903,3.55721896284308,33.6445366528354,74.6643816052556,71.3714285714286,9.69402344867029,4.74556889651229,41.7406241053536,5.64865373752589,16.8518169836189,77.4807004330634,6.7,6.8,12.7554033305775,6.67296563127436,72.192039683477,54.2990433447502,24.4183299870084
"49",0.0024327200851452,0.000988292534590239,0.00235669758248442,0,0.000152045005321575,0.000228067507982363,0.0061578227155238,13154,4.1,3208.29268292683,26.9896193771626,44101,7.62987012987013,29104.7804878049,24.8,22.9,10.5449712007089,35.1638618246236,4.42869796279894,7.50239902294338,32.0194862710363,56.5581395348837,89.4883720930233,9.12476722532588,8.55813953488372,39.1627906976744,16.6322314049587,25.8780991735537,57.4896694214876,8.7,7.9,12.3916679337084,6.30986772084537,43.5989052759617,19.9939181997871,7.18412650144443
"50",0.00795179225942722,0.00180157793377648,0.00316829222836553,0.000745480524321302,0.000496987016214201,0.000869727278374853,0.0150338572404796,16097,4.1,3926.09756097561,20.6896551724138,34904,5.31154239019408,22875.7454545455,26.3,26.3,26.7033432077867,66.3068783068783,15.4920634920635,5.72783349418824,58.5309060118544,47.4330357142857,75.78125,16.7410714285714,5.078125,46.486790331647,11.7618819011042,26.4762361977916,61.7618819011042,8.4,8.5,13.6360812573771,6.86463316145866,87.3454680996459,26.5888053674598,8.38665589861465
"51",0.00303366776381013,0.000475869453146687,0.00162588729825118,0.000594836816433358,0.000317246302097791,0.000297418408216679,0.00634492604195582,50434,5,10086.8,12.43851018974,70623,5.0286327845383,54430.9294117647,13.7,12.8,10.8627773212818,29.5499342969777,4.61563731931669,3.33547145606158,35.0361366622865,50.0399467376831,16.3558870538093,5.88705380927011,1.99786893979755,38.4635902907442,4.50862979922508,13.4026065516027,82.0887636491723,4.5,4.1,13.7407304596106,6.52337708688583,20.4822143791886,22.6335408652893,12.2833802593489
"52",0.00327163955879604,0.000654327911759207,0.00172929519536362,0.000373901663862404,0.000233688539914003,0.000373901663862404,0.00663675453355767,21396,5.2,4114.61538461538,15.6050955414013,73253,5.22427440633245,44786.7553191489,10.9,11.5,5.56983718937446,25.0428082191781,1.62671232876712,1.80429674387378,24.1010273972603,44.0119760479042,97.9020979020979,3.8961038961039,6.99300699300699,26.1523046092184,10.6831022085259,19.0035952747817,70.3133025166923,5.3,5.7,11.6610581417087,5.86558235184147,20.4477472424752,12.2686483454851,11.3338941858291
"53",0.00305285250906316,0.000508808751510526,0.000763213127265789,6.36010939388158e-05,6.36010939388158e-05,0.000318005469694079,0.00477008204541118,15723,2.6,6047.30769230769,23.7373737373737,32648,6.07644560601111,23697.6608315098,36.5,33.8,25.2247344047943,51.6752928357396,13.7564696268047,9.77706150953532,66.8482702260964,90.0627615062761,86.3493723849372,22.8676085818943,9.6234309623431,43.9958049292082,12.6905132192846,23.6702954898911,63.6391912908243,10.4,8.6,14.8190548877441,7.79113400750493,69.3251923933092,23.0235960058513,5.15168860904408
"54",0.00519410977242303,0.000214190093708166,0.00160642570281125,0.000856760374832664,0.000321285140562249,0.000642570281124498,0.00883534136546185,18675,4.9,3811.22448979592,25.1851851851852,26793,6.41153081510934,19495.5167844523,42.6,39.5,19.287288758266,55.2941176470588,12.9411764705882,11.303719754424,75.3122703894195,68.0227057710501,92.3368022705771,24.8106060606061,12.6773888363292,43.3712121212121,21.1064621106462,28.0799628079963,50.8600650860065,14.6,14.1,12.6907630522088,6.4524765729585,41.90093708166,10.334672021419,1.39223560910308
"55",0.00326890278567368,0.000189501610763691,0.00132651127534584,0.000473754026909229,0.000568504832291074,0.000947508053818457,0.00677468258480197,21108,3.1,6809.03225806452,25.1318101933216,39803,6.89051094890511,27973.1802973978,18.6,16.9,16.050560457906,47.5542829873539,6.94345025053686,4.85619990570486,43.1536259541985,47.0080552359033,98.9643268124281,12.4280782508631,10.3051237766264,36.7511520737327,24.9509391645641,23.4090271937202,51.6119988786095,6.8,6.9,11.654349061967,6.08773924578359,52.3261322721243,21.6742467310972,7.01155959825658
"56",0.00178274304730212,0.000237699072973615,0.00184216781554552,0.000475398145947231,0.000178274304730212,0.000356548609460423,0.00487283099595912,16828,4.8,3505.83333333333,24.6753246753247,43907,6.96791997240428,29103.7406976744,22.5,21.2,12.5709651257097,37.2432432432432,6.72972972972973,6.18473895582329,37.7027027027027,53.6503683858004,95.7803081044876,15.1271753681392,10.9176155391829,37.9356568364611,18.8697629100357,27.5414095485547,53.5888275414095,10.1,9.7,12.8951747088186,6.53672450677442,53.4525790349418,23.5619206085096,9.2999762300927
"57",0.00286981476650143,0.000521784503000261,0.0011305330898339,0.000347856335333507,0.000173928167666754,0.000695712670667015,0.00573962953300287,11499,1.7,6764.11764705882,18.8349514563107,53315,6.00539811066127,36957.3461538462,13.5,13,6.35179153094463,32.8091106290672,3.470715835141,3.46582909130293,26.8186753528773,34.8284960422164,99.4722955145119,9.49868073878628,7.7733860342556,29.0620871862616,17.3238526179703,24.9515190691661,57.7892695539754,5,4.8,9.08774676058788,4.39168623358553,34.2638490303505,19.6104009044265,10.8705104791721
"58",0.00617350806888335,0.000758150113722517,0.00411567204592224,0.000866457272825734,0.00032492147730965,0.000216614318206433,0.0124553232968699,9233,2.3,4014.34782608696,15.1799687010955,58071,4.53061224489796,33811.8793103448,13.8,13.7,9.48745910577972,29.796511627907,2.36191860465116,2.13366121799508,21.4389534883721,58.6887835703002,95.3433307024467,5.60821484992101,10.8129439621152,37.5690607734807,14.3714971977582,19.2954363490793,66.293034427542,6.8,7.6,9.96425863749594,5.30705079605762,74.948554099426,39.3696523340193,18.0872955702372
"59",0.00162980209545984,0.000465657741559953,0.00157159487776484,0.000291036088474971,0.000116414435389988,0.000523864959254948,0.00459837019790454,17180,2.2,7809.09090909091,26.4736297828335,42516,5.97926693817105,29471.3482849604,20.6,19.3,13.8516918646508,49.5536999712064,8.03340051828391,8.41833069961212,54.9236970918514,60.2554470323065,88.5885885885886,14.5379413974455,8.64336715520481,37.1417797888386,14.3302180685358,26.5143648321218,59.1381100726895,9.2,9.2,8.38183934807916,4.27823050058207,96.7112922002328,45.7508731082654,15.454016298021
"60",0.00495867768595041,0.000508582326764145,0.00216147488874762,0.00127145581691036,0.000508582326764145,0.00114431023521933,0.010553083280356,7865,1.2,6554.16666666667,13.953488372093,70831,4.76190476190476,41237.5,13.6,13.7,7.25964682799215,23.4947643979058,3.07591623036649,1.40953357252691,20.4188481675393,53.6312849162011,98.7412587412587,4.75524475524475,7.69230769230769,37.3949579831933,9.78428351309707,18.3359013867488,71.8027734976887,6.4,6.1,8.51875397329943,4.5772409408773,39.2879847425302,22.8862047043865,17.9910998092816
"61",0.00471848498374036,0.000510106484728687,0.00223171587068801,0.000828923037684117,0.000255053242364344,0.000573869795319773,0.00911815341452528,15683,1.1,14257.2727272727,18.5104052573932,36346,5.39816232771822,25882.5285714286,17.5,17.7,20.594748497311,61.7842454919329,8.35178740904777,4.6782146921229,64.2518190446061,24.2753623188406,79.3291024478694,8.5222121486854,4.89573889392566,32.7586206896552,17.1148255813953,25.3997093023256,57.4854651162791,10,10.6,10.744117834598,5.32423643435567,54.6451571765606,22.1577504304023,6.18504112733533
"62",0.00664141059819466,0.000888639446237313,0.0040222627566531,0.00135634441794116,0.000561245966044619,0.000467704971703849,0.0139376081567747,21381,2.6,8223.46153846154,12.2541603630862,99055,3.8917089678511,51973.4868421053,7.2,7.2,6.02355072463768,30.4072398190045,2.44343891402715,2.8956655506289,19.0583974649163,15.4145077720207,99.8704663212435,2.59067357512953,5.69948186528497,19.4552529182879,10.302049622438,21.6289104638619,68.1229773462783,6,6.7,10.3596651232403,5.2850661802535,17.5155511903092,11.8797062812778,11.9732472756185
"63",0.00324569944823109,0.000370937079797839,0.00296749663838271,0.000510038484722029,0.00018546853989892,0.00111281123939352,0.00839245143042611,21567,3.6,5990.83333333333,29.2089249492901,34597,5.87889476778366,20938.6816326531,42.3,37.3,12.3185011709602,46.9789227166276,5.24590163934426,12.4039618624456,69.9765807962529,74.6720484359233,58.7701612903226,15.9434914228052,9.67741935483871,39.4736842105263,20.6744057490326,25.8153676064124,53.4549474847982,9.6,9.8,9.69073120971855,4.72944776742245,28.4694208744842,8.43881856540084,2.78202809848379
